FID,id,The_geom,tipo,distrito,regional,territóri,codpmf,codsge,inep,título,nome,endereço,bairro,cep,telefone,voips,email,textstring,text_size,text_angle,fonte,ano_ref,epsg_codif
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a1,535,POINT (-38.50234000997576 -3.7561683437759723),EMTI,2,2,10,8264,784,23264810,ESCOLA MUNICIPAL DE TEMPO INTEGRAL AMBIENTAL,DRA. FRANCISCA DE ASSIS CANITO DA FROTA,"RUA MONSENHOR SALAZAR, 2432",TAUAPE,60130-371,3452-7354,NADA CONSTA,NADA CONSTA,8264,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a2,536,POINT (-38.60055024969088 -3.713548968373434),CEI,1,1,2,8323,829,23257873,CENTRO DE EDUCAÇÃO INFANTIL,MARISTELA DA FROTA CAVALCANTE,"AV. L, 1000",VILA VELHA,60348-540,NADA CONSTA,NADA CONSTA,NADA CONSTA,8323,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a3,537,POINT (-38.57286455145494 -3.720209264089918),CEI,1,1,6,8320,826,23190787,CENTRO DE EDUCAÇÃO INFANTIL,JOÃO MARÇAL MESQUITA,"RUA ROCHA POMBO, S/N",FLORESTA,60336-200,NADA CONSTA,NADA CONSTA,NADA CONSTA,8320,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a4,538,POINT (-38.581936836011046 -3.6949962871208646),CEI,1,1,3,8271,788,23263296,CENTRO DE EDUCAÇÃO INFANTIL,VILA DO MAR,"RUA DR. JOSÉ ROBERTO SALES, S/N",BARRA DO CEARÁ,60332-810,NADA CONSTA,NADA CONSTA,NADA CONSTA,8271,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a5,539,POINT (-38.584187506411446 -3.7304987212465854),CEI,1,1,6,8121,584,23259418,CENTRO DE EDUCAÇÃO INFANTIL,11 DE AGOSTO,"RUA ALBERTO FERREIRA, 1790",JARDIM IRACEMA,60341-140,NADA CONSTA,NADA CONSTA,NADA CONSTA,8121,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a6,540,POINT (-38.58448349103426 -3.730311827533211),EMTP,1,1,6,8113,581,23259418,ESCOLA MUNICIPAL,11 DE AGOSTO,"AV. CORONEL CARVALHO, 3121",JARDIM IRACEMA,60341-641,NADA CONSTA,NADA CONSTA,NADA CONSTA,8113,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a7,541,POINT (-38.56868809160258 -3.7044911687226327),CRP,1,1,4,8128,647,23255960,CRECHE PARCEIRA,ANJOS DE DEUS,"RUA DONA MENDINHA, 191",CRISTO REDENTOR,60337-385,NADA CONSTA,NADA CONSTA,NADA CONSTA,8128,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a8,542,POINT (-38.570631122937634 -3.70654722683105),CEI,1,1,3,8083,500,23255960,CENTRO DE EDUCAÇÃO INFANTIL,RACHEL DE QUEIROZ,"TRAV. AURÉLIO LAVÔR, 99",BARRA DO CEARÁ,60312-180,NADA CONSTA,NADA CONSTA,NADA CONSTA,8083,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69a9,543,POINT (-38.5634555015012 -3.70611476351043),EMTP,1,1,4,7325,255,23069198,ESCOLA MUNICIPAL,SANTA TEREZA,"AV. MONSENHOR HÉLIO CAMPOS, 92",CRISTO REDENTOR,60336-800,NADA CONSTA,3459-5170 / 5303 / 6715,SANTAT@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7325,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69aa,544,POINT (-38.569915956277946 -3.7086884369721407),EMTP,1,1,4,7052,311,23184221,ESCOLA MUNICIPAL,ANTÔNIO MENDES,"RUA DONA MENDINHA, 682",CRISTO REDENTOR,60337-385,3452-6652,3459-5148 / 5280 / 6966,ANTONIOM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7052,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ab,545,POINT (-38.56736324738407 -3.7112805757724496),EMTP,1,1,6,7255,233,23264144,ESCOLA MUNICIPAL,ALDEÍDES RÉGIS,"RUA IRINEU DE SOUSA, 183",ÁLVARO WEYNE,60337-180,3105-1058 / 3131-8057,3459-5294 / 6995,ALDEIDESR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7255,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ac,546,POINT (-38.56199768322463 -3.715281983328639),EMTP,1,1,6,7156,239,23272716,ESCOLA MUNICIPAL,PATATIVA DO ASSARÉ,"RUA FREI TEOBALDO, 646",ÁLVARO WEYNE,60335-220,3236-5651,3459-5158 / 5211 / 6941,PATATIVAADT@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7156,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ad,547,POINT (-38.56168428754355 -3.7167301341045262),EMTP,1,1,6,6841,291,23255889,ESCOLA MUNICIPAL,NOSSA SENHORA DO PERPÉTUO SOCORRO,"RUA CÔNSUL GOUVEIA, 57",ÁLVARO WEYNE,60335-390,3452-5873,3459-5182 / 5293 / 6993,NOSSASPS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6841,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ae,548,POINT (-38.5729284074996 -3.7256960681583293),EMTP,1,1,6,7082,333,23234300,ESCOLA MUNICIPAL,DOM HELDER CÂMARA,"RUA FREI ODILON, 623B",FLORESTA,60336-190,3282-3912 / 3452-6638 / 6640,3459-5287 / 5407 / 6979,DOMHC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7082,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69af,549,POINT (-38.57222207965081 -3.7207839129372684),EMTI,1,1,6,6928,139,23271493,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,NOSSA SENHORA DE FÁTIMA,"RUA SILVIO ROMERO, 370",FLORESTA,60336-100,3452-6653,3459-5146 / 5290 / 6987,NOSSASF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6928,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b0,550,POINT (-38.573897169275696 -3.7171754382873394),EMTP,1,1,6,7160,241,23190787,ESCOLA MUNICIPAL,MARIA ROSELI LIMA MESQUITA,"RUA FRANCISCO CALAÇA, 1791",ÁLVARO WEYNE,60336-045,3286-1239 / 3452-6684,3459-5154 / 5284 / 6982,MARIARLM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7160,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b1,551,POINT (-38.5843894949262 -3.7253597483264467),EMTP,1,1,6,6944,145,23255854,ESCOLA MUNICIPAL,MARIA DALVA SEVERINO MARREIRO,"RUA RIO PARAGUAI, 782",JARDIM IRACEMA,60341-270,3452-6680,3459-5417 / 6949,MARIADSM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6944,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b2,552,POINT (-38.58350102435368 -3.7228557314043265),EMTP,1,1,6,7113,351,23255951,ESCOLA MUNICIPAL,RAIMUNDO DE SOUSA MANGUEIRA,"RUA ALBERTO FERREIRA, 624",JARDIM IRACEMA,60341-140,3452-6682 / 6694,3459-5161 / 5291 / 6988,RAIMUNDOSM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7113,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b3,553,POINT (-38.583378763514 -3.71973636120406),EMTP,1,1,6,7226,225,23072270,ESCOLA MUNICIPAL,JOSÉ DE ALENCAR,"RUA ALBERTO FERREIRA, 248",JARDIM IRACEMA,60341-140,3212-1969 / 3452-6670 / 6678,3459-5165 / 5214 / 6940,JOSEA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7226,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b4,554,POINT (-38.57974534283826 -3.7185760882033856),EMTP,1,1,6,6962,153,23071168,ESCOLA MUNICIPAL,FRANCISCO SILVA CAVALCANTE,"AV. CONSELHEIRO LAFAYETTE, 205",FLORESTA,60340-192,3452-6662 / 6663,3459-5225 / 6953,FRANCISCOSC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6962,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b5,555,POINT (-38.58336071329017 -3.7214925509887196),EMTP,1,1,6,6919,130,23255749,ESCOLA MUNICIPAL,JESUS CRISTO,"RUA ALBERTO FERREIRA, 564",JARDIM IRACEMA,60341-140,3452-3485,NADA CONSTA,JESUSC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6919,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b6,556,POINT (-38.591856527465026 -3.7246471821683893),EMTP,1,1,2,6963,154,23076682,ESCOLA MUNICIPAL,QUINTINO CUNHA,"RUA MARIA CLARA, 1263",JARDIM GUANABARA,60346-218,3488-3275,3459-5314 / 5427 / 6817,QUINTINOC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6963,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b7,557,POINT (-38.59145413846699 -3.724731058378433),EMTP,1,1,2,6926,137,23255641,ESCOLA MUNICIPAL,MANOEL RODRIGUES,"RUA MARIA CLARA, 1237",JARDIM GUANABARA,60346-218,3452-6695,3459-5169 / 5208 / 6758,MANOELR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6926,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b8,558,POINT (-38.58869279465787 -3.7233022775205042),EMTP,1,1,2,7326,256,23072504,ESCOLA MUNICIPAL,PROFESSOR JOSÉ PARSIFAL BARROSO,"RUA MAJOR ASSIS, 1076",JARDIM GUANABARA,60346-372,3105-1451,3459-5177 / 5206 / 6846,JOSEPB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7326,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69b9,559,POINT (-38.590759271221245 -3.7222078083984504),EMTP,1,1,2,7078,331,23072520,ESCOLA MUNICIPAL,PROFESSOR JOSÉ REBOUÇAS MACAMBIRA,"RUA CIDADE DE CARIÚS, 200",JARDIM GUANABARA,60346-271,3284-2978 / 3717 / 3452-6642,3459-5168 / 5207 / 6757,JOSERM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7078,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ba,560,POINT (-38.59136161373472 -3.721614344187295),EMTP,1,1,2,7170,199,23263326,ESCOLA MUNICIPAL,LORHAN MARQUES MEDEIROS,"RUA CREUZA ROCHA, 255",JARDIM GUANABARA,60346-352,3252-3966,3459-5179 / 6920,LOHRANMM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7170,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69bb,561,POINT (-38.60600136730117 -3.7198690966254917),EMTP,1,1,2,7026,160,23257881,ESCOLA MUNICIPAL,MARIA MARIZA MENDES DE CARVALHO,"RUA RAIMUNDO CUNHA, 1174",VILA VELHA,60345-151,3452-5844,NADA CONSTA,MARIAMMC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7026,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69bc,562,POINT (-38.6030200164645 -3.7184686156661484),EMTP,1,1,2,7158,240,23257873,ESCOLA MUNICIPAL,FRANCISCO EDILSON PINHEIRO,"RUA N, 35",VILA VELHA,60349-160,3452-5840 / 5841,3459-5159 / 5305 / 6805,FRANCISCOEP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7158,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69bd,563,POINT (-38.600135632948984 -3.718023340401795),EMTP,1,1,2,7294,125,23066628,ESCOLA MUNICIPAL,CASTELO DE CASTRO,"RUA 43, 1531 (CONJUNTO DOS BANCÁRIOS)",VILA VELHA,60348-340,3452-6656 / 6693,3459-5166 / 5292 / 6991,CCASTELOC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7294,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69be,564,POINT (-38.59808409656525 -3.7159363966376144),EMTP,1,1,2,7083,334,23234318,ESCOLA MUNICIPAL,HERONDINA LIMA CAVALCANTE,"AV. AMBIENTALISTA ARY THERS, 310",VILA VELHA,60348-100,3452-2378 / 6666 / 6668,3459-5160 / 5288 / 6714,HERONDINALC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7083,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69bf,565,POINT (-38.59206925190165 -3.7126336582826225),EMTP,1,1,2,7227,226,23215267,ESCOLA MUNICIPAL,ANTÔNIO CORREIA LIMA,"RUA HERMES PARAÍBA, 934",VILA VELHA,60347-155,3452-6648 / 6649,3459-5164 / 5285 / 6981,CANTONIOCL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7227,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c0,566,POINT (-38.5894805368578 -3.704658266712098),EMTP,1,1,3,7051,310,23255668,ESCOLA MUNICIPAL,DOM ANTÔNIO BATISTA DE FRAGOSO,"AV. FRANCISCO SÁ, 7945",BARRA DO CEARÁ,60330-875,3452-5874,NADA CONSTA,DOMABF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7051,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c1,567,POINT (-38.5850178297746 -3.714436480677976),EMTP,1,1,3,7084,335,23255870,ESCOLA MUNICIPAL,FRANCISCO DAS CHAGAS DE FARIAS,"RUA DES. HERMES PARAÍBA, 135",BARRA DO CEARÁ,60330-142,NADA CONSTA,3459-5157 / 5316 / 6952,FRANCISCOCF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7084,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c2,568,POINT (-38.57455662417068 -3.7068118025488035),EMTP,1,1,3,6816,276,23070021,ESCOLA MUNICIPAL,FRANCISCO DOMINGOS DA SILVA,"AV. PRESIDENTE CASTELO BRANCO, 4707",BARRA DO CEARÁ,60312-060,3452-6689,3459-5184 / 5270 / 6721,FRANCISCODS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6816,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c3,569,POINT (-38.57649332672817 -3.704940082664324),EMTP,1,1,3,6838,289,23255960,ESCOLA MUNICIPAL,RACHEL DE QUEIROZ,"AV. PRESIDENTE CASTELO BRANCO, 5010",BARRA DO CEARÁ,60334-100,3452-6690,3459-5175 / 5516 / 6728,RACHELQUEIROZ@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6838,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c4,570,POINT (-38.58040588396965 -3.709171932786848),EMTP,1,1,3,7265,234,23271507,ESCOLA MUNICIPAL,DOIS DE DEZEMBRO,"RUA ARAQUÉM, 860",BARRA DO CEARÁ,60331-120,3105-1060 / 2508,3459-5171 / 5262 / 6955,CDOISD@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7265,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c5,571,POINT (-38.582041783448624 -3.7093850296287556),EMTP,1,1,3,7115,353,23066520,ESCOLA MUNICIPAL,CASIMIRO JOSÉ DE LIMA FILHO,"AV. FRANCISCO SÁ, 6449",BARRA DO CEARÁ,60330-875,3237-4884 / 3452-5878,NADA CONSTA,CASSIMIROJLF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7115,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c6,572,POINT (-38.58383950504861 -3.708210840275976),EMTP,1,1,3,7172,201,23263318,ESCOLA MUNICIPAL,REITOR PEDRO TEIXEIRA BARROSO,"AV. FLORÊNCIO DE ALENCAR, 900",BARRA DO CEARÁ,60330-055,3252-3977,3459-6983,REITORPTB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7172,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c7,573,POINT (-38.58531156392541 -3.706477538652135),EMTI,1,1,3,6859,300,23529989,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,ALDEMIR MARTINS,"AV. FRANCISCO SÁ, 7460",BARRA DO CEARÁ,60330-878,NADA CONSTA,3459-5143 / 5282 / 6969,ALDEMIRM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6859,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c8,574,POINT (-38.58979214321789 -3.705800728523948),EMTP,1,1,3,6827,284,23256036,ESCOLA MUNICIPAL,JADER DE FIGUEIREDO CORREIA,"RUA TOCANDIRA, 61",BARRA DO CEARÁ,60330-155,3105-2510 / 3452-5875,3459-5188 / 5286 / 6980,JADERFC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6827,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69c9,575,POINT (-38.58578980372176 -3.7004963242903144),EMTP,1,1,3,7254,232,23263296,ESCOLA MUNICIPAL,AGOSTINHO MOREIRA E SILVA,"RUA PERI, 20",BARRA DO CEARÁ,60331-270,3237-4388,3459-5172 / 5266 / 6942,AGOSTINHOMS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7254,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ca,576,POINT (-38.54148542620694 -3.7299553551232534),CAEE,3,3,13,6950,484,23068892,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO,ASSOCIAÇÃO DOS CEGOS DO ESTADO DO CEARÁ,"RUA ODILON SOARES, 39",FARIAS BRITO,60010-820,3452-6390,NADA CONSTA,ASSOCIACAOCE@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6950,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69cb,577,POINT (-38.559505940446215 -3.7221738144697842),CRP,3,3,13,7420,577,23069937,CRECHE PARCEIRA,FAVO DE MEL,"RUA DOUTOR ALMEIDA FILHO, 326",MONTE CASTELO,60320-510,NADA CONSTA,NADA CONSTA,CRFAVOM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7420,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69cc,578,POINT (-38.54248979183132 -3.7242323870270884),CRP,1,1,5,7421,533,23547987,CRECHE PARCEIRA,AMADEU BARROS LEAL,"AV. FILOMENO GOMES, 110",JACARECANGA,60010-280,NADA CONSTA,NADA CONSTA,CRABLEAL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7421,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69cd,579,POINT (-38.570161953701025 -3.703395507253198),CRP,1,1,3,7419,532,23067756,CRECHE PARCEIRA,ARPOADOR,"RUA GRITO DE ALERTA, 136",BARRA DO CEARÁ,60332-070,NADA CONSTA,NADA CONSTA,CRARPOADOR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7419,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69ce,580,POINT (-38.559328628510904 -3.7275236576050395),CEI,3,3,13,7667,485,23070870,CENTRO DE EDUCAÇÃO INFANTIL,ROCHA LIMA,"RUA ERETIDES MARTINS, 977",SÃO GERARDO,60320-350,NADA CONSTA,NADA CONSTA,CRINSTITUTORLPAI@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7667,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69cf,581,POINT (-38.5351200686043 -3.719659579664339),CEI,1,12,1,7280,371,23074876,CENTRO DE EDUCAÇÃO INFANTIL,MOURA BRASIL,"RUA ADARIAS DE LIMA, 378",MOURA BRASIL,60010-130,3105-1021,3459-5176,CRMOURAB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7280,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d0,582,POINT (-38.54702042061786 -3.718986078214219),CEI,1,1,5,7387,481,23547987,CENTRO DE EDUCAÇÃO INFANTIL,SECRETÁRIO PAULO PETROLA,"RUA JACINTO DE MATOS, 906",JACARECANGA,60310-210,NADA CONSTA,NADA CONSTA,CRLENIRAJM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7387,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d1,583,POINT (-38.55723919615503 -3.7227067914919827),CEI,3,3,13,7235,445,23074140,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR MARTINZ DE AGUIAR,"RUA BERNARDO PORTO, 490",MONTE CASTELO,60320-570,NADA CONSTA,3459-6720,CRMARTINSA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7235,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d2,584,POINT (-38.554497306728926 -3.71338580983882),CEI,1,1,5,7147,499,23311614,CENTRO DE EDUCAÇÃO INFANTIL,TERTULIANO CAMBRAIA,"RUA MONSENHOR ROSA, 947",CARLITO PAMPLONA,60310-440,3452-6386,NADA CONSTA,CRTERTULIANOC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7147,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d3,585,POINT (-38.56357318700414 -3.705410098228526),CEI,1,1,4,7014,412,23256044,CENTRO DE EDUCAÇÃO INFANTIL,VIRGÍLIO TÁVORA,"AV. MONSENHOR HÉLIO CAMPOS, S/N",CRISTO REDENTOR,60336-800,3452-6681,3459-5163,CRVIRGILIOT@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7014,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d4,586,POINT (-38.56749444127797 -3.710850222793909),CEI,1,1,4,7279,451,23264144,CENTRO DE EDUCAÇÃO INFANTIL,ALDEÍDES RÉGIS,"RUA IRINEU DE SOUSA, 188",CRISTO REDENTOR,60337-180,3433-8689,NADA CONSTA,CRANTONIOM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7279,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d5,587,POINT (-38.572990700367576 -3.7253564692984074),CEI,1,1,6,7237,441,23234300,CENTRO DE EDUCAÇÃO INFANTIL,DOM HELDER CÂMARA,"RUA FREI ODILON, 623",FLORESTA,60336-190,3452-6639,NADA CONSTA,CRDOMHC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7237,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d6,588,POINT (-38.57018299444627 -3.7231101905039177),CEI,1,1,6,7314,482,23190787,CENTRO DE EDUCAÇÃO INFANTIL,MARIA ROSELI LIMA MESQUITA,"RUA LUIZ GUIMARÃES, 261",FLORESTA,60336-305,3105-1018,NADA CONSTA,ESTIMULACAODIC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7314,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d7,589,POINT (-38.58338913162055 -3.7217289682865244),CEI,1,1,6,7315,429,23255749,CENTRO DE EDUCAÇÃO INFANTIL,JESUS CRISTO,"RUA ALBERTO FERREIRA, 564",JARDIM IRACEMA,60341-140,NADA CONSTA,3459-6976,EDUCACAOIIAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7315,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d8,590,POINT (-38.591448044619085 -3.721979724547964),CEI,1,1,2,7015,444,23072520,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR JOSÉ REBOUÇAS MACAMBIRA,"RUA CARIÚS, 200",JARDIM GUANABARA,60346-271,3105-1071,3459-6947,CRJOSERM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7015,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69d9,591,POINT (-38.60629749383476 -3.7200083237932975),CEI,1,1,2,7178,456,23257881,CENTRO DE EDUCAÇÃO INFANTIL,MARIA MARIZA MENDES DE CARVALHO,"RUA RAIMUNDO CUNHA, 1174",VILA VELHA,60345-151,3105-1059,3459-6797,CRMARISAM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7178,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69da,592,POINT (-38.60008921143685 -3.711367578856546),CEI,1,1,2,7814,387,23066628,CENTRO DE EDUCAÇÃO INFANTIL,MÁRIO QUINTANA,"RUA TETA, 900",VILA VELHA,60349-350,NADA CONSTA,NADA CONSTA,MARIOQUINTANA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7814,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69db,593,POINT (-38.580808408378616 -3.7090808770293284),CEI,1,1,3,7404,399,23271507,CENTRO DE EDUCAÇÃO INFANTIL,DOIS DE DEZEMBRO,"RUA ARAQUÉM, 860",BARRA DO CEARÁ,60331-120,NADA CONSTA,3459-6944,CRDOISD@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7404,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_69dc,594,POINT (-38.58229122394238 -3.7095382459068587),CEI,1,1,3,7016,427,23066520,CENTRO DE EDUCAÇÃO INFANTIL,CASIMIRO JOSÉ DE LIMA FILHO,"AV. FRANCISCO SÁ, 6449",BARRA DO CEARÁ,60330-878,NADA CONSTA,3459-6971,CRCASIMIROJLF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7016,10,0,SME,2022,EPSG: 3198
